"","Gene 1","Gene 2","T-value"
"1","ENSG00000004939","ENSG00000143416","4.03671958510166"
"2","ENSG00000005381","ENSG00000100448","1.31805196152411"
"3","ENSG00000005471","ENSG00000165209","1.6184831313467"
"4","ENSG00000005961","ENSG00000154146","32.3858445771645"
"5","ENSG00000005961","ENSG00000101335","24.8723551259194"
"6","ENSG00000005961","ENSG00000173210","19.2724780745144"
"7","ENSG00000005961","ENSG00000011105","15.8826166550317"
"8","ENSG00000005961","ENSG00000085733","12.659128203827"
"9","ENSG00000007312","ENSG00000128218","10.4042131116191"
"10","ENSG00000011105","ENSG00000161911","21.7660236365553"
"11","ENSG00000011105","ENSG00000005961","15.8826166550317"
"12","ENSG00000011422","ENSG00000125538","38.8593739757338"
"13","ENSG00000012124","ENSG00000100721","70.2281756919517"
"14","ENSG00000012124","ENSG00000083454","26.9085096781972"
"15","ENSG00000012124","ENSG00000132185","8.05827805575777"
"16","ENSG00000012124","ENSG00000137101","3.56484355247699"
"17","ENSG00000012124","ENSG00000132704","1.47322641582367"
"18","ENSG00000012223","ENSG00000148346","3.31085815576287"
"19","ENSG00000012817","ENSG00000067646","167.540054814506"
"20","ENSG00000012817","ENSG00000114374","69.9274583111463"
"21","ENSG00000012817","ENSG00000183878","39.2827359021429"
"22","ENSG00000012817","ENSG00000198692","12.2497238059196"
"23","ENSG00000013306","ENSG00000167671","2.91087585872157"
"24","ENSG00000013306","ENSG00000158578","1.26491163818485"
"25","ENSG00000013306","ENSG00000082146","1.2366245174356"
"26","ENSG00000014914","ENSG00000198951","21.3354890266098"
"27","ENSG00000035720","ENSG00000186265","22.040179614082"
"28","ENSG00000047932","ENSG00000163104","4.39691642786298"
"29","ENSG00000063854","ENSG00000167671","8.35173178036811"
"30","ENSG00000063854","ENSG00000143774","1.46436329326151"
"31","ENSG00000067048","ENSG00000114374","218.001449073694"
"32","ENSG00000067048","ENSG00000183878","194.934744340253"
"33","ENSG00000067048","ENSG00000067646","131.321762048034"
"34","ENSG00000067048","ENSG00000198692","125.261273294311"
"35","ENSG00000067048","ENSG00000129824","15.8650983259727"
"36","ENSG00000067646","ENSG00000114374","268.977092797549"
"37","ENSG00000067646","ENSG00000198692","244.427870938051"
"38","ENSG00000067646","ENSG00000129824","204.617883758581"
"39","ENSG00000067646","ENSG00000183878","184.769320508012"
"40","ENSG00000067646","ENSG00000012817","167.540054814506"
"41","ENSG00000068079","ENSG00000116663","15.6455027653429"
"42","ENSG00000068079","ENSG00000157601","8.78579859986608"
"43","ENSG00000068079","ENSG00000160932","1.07476064989485"
"44","ENSG00000073350","ENSG00000182173","15.5992859613478"
"45","ENSG00000075089","ENSG00000153130","17.4004135510318"
"46","ENSG00000080819","ENSG00000136100","45.0109786621604"
"47","ENSG00000082146","ENSG00000145335","44.1763187785845"
"48","ENSG00000082146","ENSG00000198876","34.7843015471962"
"49","ENSG00000082146","ENSG00000167671","10.087957892885"
"50","ENSG00000082146","ENSG00000158578","5.95156908734991"
"51","ENSG00000082146","ENSG00000013306","1.2366245174356"
"52","ENSG00000082781","ENSG00000113140","20.216074150317"
"53","ENSG00000082781","ENSG00000144677","16.5363244439953"
"54","ENSG00000082781","ENSG00000161911","9.93806129613363"
"55","ENSG00000082781","ENSG00000095303","2.87079142715022"
"56","ENSG00000083454","ENSG00000177455","32.4112384385272"
"57","ENSG00000083454","ENSG00000012124","26.9085096781972"
"58","ENSG00000085733","ENSG00000005961","12.659128203827"
"59","ENSG00000087074","ENSG00000144655","27.1570126982814"
"60","ENSG00000087074","ENSG00000171223","17.8351198431775"
"61","ENSG00000088827","ENSG00000137959","1.47926192882963"
"62","ENSG00000089127","ENSG00000111335","5.03928714072902"
"63","ENSG00000095303","ENSG00000144677","9.67681901020085"
"64","ENSG00000095303","ENSG00000198478","4.30903012165078"
"65","ENSG00000095303","ENSG00000082781","2.87079142715022"
"66","ENSG00000095585","ENSG00000132185","8.43955333240436"
"67","ENSG00000099725","ENSG00000067048","10.3636936664526"
"68","ENSG00000100365","ENSG00000151948","42.4645961369215"
"69","ENSG00000100448","ENSG00000005381","1.31805196152411"
"70","ENSG00000100721","ENSG00000012124","70.2281756919517"
"71","ENSG00000100721","ENSG00000137101","7.48930136289222"
"72","ENSG00000101335","ENSG00000005961","24.8723551259194"
"73","ENSG00000101856","ENSG00000108960","8.07413004079321"
"74","ENSG00000102837","ENSG00000118113","13.7261763480337"
"75","ENSG00000103569","ENSG00000171049","21.8652095364059"
"76","ENSG00000103569","ENSG00000151726","13.4050289261516"
"77","ENSG00000108839","ENSG00000161911","10.4193598898665"
"78","ENSG00000108839","ENSG00000198478","1.08153829728122"
"79","ENSG00000108960","ENSG00000101856","8.07413004079321"
"80","ENSG00000111331","ENSG00000126709","10.3477600362609"
"81","ENSG00000111331","ENSG00000137965","7.42005807853066"
"82","ENSG00000111331","ENSG00000133106","7.33727468044577"
"83","ENSG00000111331","ENSG00000137959","1.55406706823577"
"84","ENSG00000111335","ENSG00000156587","40.6763785399108"
"85","ENSG00000111335","ENSG00000177409","23.8822482525317"
"86","ENSG00000111335","ENSG00000137959","22.5298078831788"
"87","ENSG00000111335","ENSG00000138496","20.4893844243782"
"88","ENSG00000111335","ENSG00000137628","15.5383365458294"
"89","ENSG00000111644","ENSG00000161911","217.985189032909"
"90","ENSG00000111644","ENSG00000154146","12.8022079862138"
"91","ENSG00000111644","ENSG00000171611","6.41065396990922"
"92","ENSG00000111644","ENSG00000169704","3.59030501228437"
"93","ENSG00000113140","ENSG00000082781","20.216074150317"
"94","ENSG00000114268","ENSG00000141526","7.51094732146207"
"95","ENSG00000114374","ENSG00000183878","374.158476209711"
"96","ENSG00000114374","ENSG00000067646","268.977092797549"
"97","ENSG00000114374","ENSG00000067048","218.001449073694"
"98","ENSG00000114374","ENSG00000198692","82.7481054283673"
"99","ENSG00000114374","ENSG00000012817","69.9274583111463"
"100","ENSG00000115267","ENSG00000196116","13.237183531577"
"101","ENSG00000115267","ENSG00000138496","7.20843719513669"
"102","ENSG00000115267","ENSG00000134321","3.62083166393148"
"103","ENSG00000115415","ENSG00000162654","15.1853117966063"
"104","ENSG00000115415","ENSG00000163840","14.2748167280387"
"105","ENSG00000115415","ENSG00000138496","8.1091465173099"
"106","ENSG00000116191","ENSG00000164330","81.4128468323656"
"107","ENSG00000116663","ENSG00000068079","15.6455027653429"
"108","ENSG00000117228","ENSG00000162654","6.63671224082029"
"109","ENSG00000118113","ENSG00000102837","13.7261763480337"
"110","ENSG00000119535","ENSG00000125505","26.0062923768727"
"111","ENSG00000119917","ENSG00000133106","19.4176578852478"
"112","ENSG00000119917","ENSG00000137959","16.2543697056573"
"113","ENSG00000119917","ENSG00000135114","10.5504511189392"
"114","ENSG00000119917","ENSG00000138646","7.04701904409058"
"115","ENSG00000119917","ENSG00000138496","5.76763316460969"
"116","ENSG00000119922","ENSG00000185745","30.4321590140733"
"117","ENSG00000119922","ENSG00000134321","17.3748783830505"
"118","ENSG00000119922","ENSG00000138496","2.62825994531537"
"119","ENSG00000119922","ENSG00000138646","1.62469341372352"
"120","ENSG00000120278","ENSG00000153064","21.5668184573416"
"121","ENSG00000120278","ENSG00000132704","15.3301617479997"
"122","ENSG00000120709","ENSG00000148841","11.8124744970628"
"123","ENSG00000122435","ENSG00000145439","60.6962276183036"
"124","ENSG00000122435","ENSG00000161048","20.1978799851351"
"125","ENSG00000122482","ENSG00000163714","9.00421684708203"
"126","ENSG00000123384","ENSG00000198951","23.7422503414931"
"127","ENSG00000125505","ENSG00000119535","26.0062923768727"
"128","ENSG00000125538","ENSG00000011422","38.8593739757338"
"129","ENSG00000126353","ENSG00000186854","24.5937132997752"
"130","ENSG00000126353","ENSG00000138795","14.7406652495246"
"131","ENSG00000126353","ENSG00000162894","13.6792321208637"
"132","ENSG00000126353","ENSG00000167106","4.34429368437566"
"133","ENSG00000126709","ENSG00000187608","23.0315214097553"
"134","ENSG00000126709","ENSG00000111335","12.5004814302386"
"135","ENSG00000126709","ENSG00000111331","10.3477600362609"
"136","ENSG00000126709","ENSG00000135114","9.90773008650121"
"137","ENSG00000126709","ENSG00000138496","9.51824352599701"
"138","ENSG00000126759","ENSG00000133246","33.4995817447417"
"139","ENSG00000126787","ENSG00000131747","3.27997367039089"
"140","ENSG00000126787","ENSG00000169679","1.63368070025971"
"141","ENSG00000128218","ENSG00000137101","14.0044480075667"
"142","ENSG00000128218","ENSG00000007312","10.4042131116191"
"143","ENSG00000128218","ENSG00000269404","1.81486584071684"
"144","ENSG00000129824","ENSG00000183878","240.525625882006"
"145","ENSG00000129824","ENSG00000067646","204.617883758581"
"146","ENSG00000129824","ENSG00000067048","15.8650983259727"
"147","ENSG00000129824","ENSG00000114374","2.88066163901077"
"148","ENSG00000131747","ENSG00000126787","3.27997367039089"
"149","ENSG00000132109","ENSG00000135148","14.0634926734307"
"150","ENSG00000132185","ENSG00000137101","23.6528381484217"
"151","ENSG00000132185","ENSG00000095585","8.43955333240436"
"152","ENSG00000132185","ENSG00000012124","8.05827805575777"
"153","ENSG00000132424","ENSG00000134884","4.24778673598036"
"154","ENSG00000132530","ENSG00000177409","10.989394133366"
"155","ENSG00000132530","ENSG00000137965","9.6456503686558"
"156","ENSG00000132530","ENSG00000111335","2.78584710731635"
"157","ENSG00000132704","ENSG00000120278","15.3301617479997"
"158","ENSG00000132704","ENSG00000012124","1.47322641582367"
"159","ENSG00000133106","ENSG00000119917","19.4176578852478"
"160","ENSG00000133106","ENSG00000134326","14.0069237765876"
"161","ENSG00000133106","ENSG00000138646","8.78595703600121"
"162","ENSG00000133106","ENSG00000111331","7.33727468044577"
"163","ENSG00000133106","ENSG00000156587","5.1544354099425"
"164","ENSG00000133246","ENSG00000126759","33.4995817447417"
"165","ENSG00000133561","ENSG00000179144","42.0744837808554"
"166","ENSG00000133961","ENSG00000198053","5.30290080824856"
"167","ENSG00000133961","ENSG00000163694","4.58678055251055"
"168","ENSG00000134321","ENSG00000119922","17.3748783830505"
"169","ENSG00000134321","ENSG00000138646","8.73709647297838"
"170","ENSG00000134321","ENSG00000111335","8.66831134959635"
"171","ENSG00000134321","ENSG00000126709","7.51444343633677"
"172","ENSG00000134321","ENSG00000138496","3.87395162607836"
"173","ENSG00000134326","ENSG00000138496","14.577714525376"
"174","ENSG00000134326","ENSG00000133106","14.0069237765876"
"175","ENSG00000134326","ENSG00000138646","5.54591404170356"
"176","ENSG00000134539","ENSG00000150687","19.9303360430506"
"177","ENSG00000134884","ENSG00000132424","4.24778673598036"
"178","ENSG00000135114","ENSG00000185745","52.598183397029"
"179","ENSG00000135114","ENSG00000138646","11.1533642638933"
"180","ENSG00000135114","ENSG00000119917","10.5504511189392"
"181","ENSG00000135114","ENSG00000126709","9.90773008650121"
"182","ENSG00000135114","ENSG00000187608","4.01826893119674"
"183","ENSG00000135148","ENSG00000132109","14.0634926734307"
"184","ENSG00000136100","ENSG00000080819","45.0109786621604"
"185","ENSG00000136573","ENSG00000177455","11.7592881614919"
"186","ENSG00000136573","ENSG00000159958","11.500531696335"
"187","ENSG00000136869","ENSG00000137462","82.4941078785237"
"188","ENSG00000137101","ENSG00000269404","29.6378900702384"
"189","ENSG00000137101","ENSG00000177455","24.0195497731501"
"190","ENSG00000137101","ENSG00000132185","23.6528381484217"
"191","ENSG00000137101","ENSG00000128218","14.0044480075667"
"192","ENSG00000137101","ENSG00000100721","7.48930136289222"
"193","ENSG00000137441","ENSG00000180739","12.9736949160535"
"194","ENSG00000137462","ENSG00000136869","82.4941078785237"
"195","ENSG00000137462","ENSG00000198053","1.45681033305017"
"196","ENSG00000137628","ENSG00000111335","15.5383365458294"
"197","ENSG00000137628","ENSG00000185745","9.55659192317329"
"198","ENSG00000137959","ENSG00000160932","35.4319568991891"
"199","ENSG00000137959","ENSG00000111335","22.5298078831788"
"200","ENSG00000137959","ENSG00000138646","17.0302195961499"
"201","ENSG00000137959","ENSG00000119917","16.2543697056573"
"202","ENSG00000137959","ENSG00000185745","15.8909107898578"
"203","ENSG00000137965","ENSG00000132530","9.6456503686558"
"204","ENSG00000137965","ENSG00000111335","8.11943341674526"
"205","ENSG00000137965","ENSG00000111331","7.42005807853066"
"206","ENSG00000137965","ENSG00000187608","6.33067347668943"
"207","ENSG00000137965","ENSG00000126709","2.55307599280754"
"208","ENSG00000138496","ENSG00000111335","20.4893844243782"
"209","ENSG00000138496","ENSG00000134326","14.577714525376"
"210","ENSG00000138496","ENSG00000126709","9.51824352599701"
"211","ENSG00000138496","ENSG00000115415","8.1091465173099"
"212","ENSG00000138496","ENSG00000115267","7.20843719513669"
"213","ENSG00000138646","ENSG00000137959","17.0302195961499"
"214","ENSG00000138646","ENSG00000135114","11.1533642638933"
"215","ENSG00000138646","ENSG00000133106","8.78595703600121"
"216","ENSG00000138646","ENSG00000134321","8.73709647297838"
"217","ENSG00000138646","ENSG00000119917","7.04701904409058"
"218","ENSG00000138795","ENSG00000126353","14.7406652495246"
"219","ENSG00000141526","ENSG00000114268","7.51094732146207"
"220","ENSG00000143416","ENSG00000166947","7.09595783828597"
"221","ENSG00000143416","ENSG00000004939","4.03671958510166"
"222","ENSG00000143774","ENSG00000167671","21.9579843327987"
"223","ENSG00000143774","ENSG00000063854","1.46436329326151"
"224","ENSG00000144655","ENSG00000087074","27.1570126982814"
"225","ENSG00000144655","ENSG00000171223","10.5237613117922"
"226","ENSG00000144677","ENSG00000180354","31.7557065399097"
"227","ENSG00000144677","ENSG00000173210","23.6990475250177"
"228","ENSG00000144677","ENSG00000082781","16.5363244439953"
"229","ENSG00000144677","ENSG00000095303","9.67681901020085"
"230","ENSG00000144677","ENSG00000198478","5.86645813399694"
"231","ENSG00000145335","ENSG00000082146","44.1763187785845"
"232","ENSG00000145439","ENSG00000122435","60.6962276183036"
"233","ENSG00000148346","ENSG00000012223","3.31085815576287"
"234","ENSG00000148841","ENSG00000120709","11.8124744970628"
"235","ENSG00000149564","ENSG00000161911","39.5022945111478"
"236","ENSG00000149564","ENSG00000166091","19.8179166523589"
"237","ENSG00000150687","ENSG00000134539","19.9303360430506"
"238","ENSG00000151726","ENSG00000103569","13.4050289261516"
"239","ENSG00000151948","ENSG00000100365","42.4645961369215"
"240","ENSG00000153064","ENSG00000163534","33.3634958922372"
"241","ENSG00000153064","ENSG00000120278","21.5668184573416"
"242","ENSG00000153130","ENSG00000075089","17.4004135510318"
"243","ENSG00000154146","ENSG00000005961","32.3858445771645"
"244","ENSG00000154146","ENSG00000161911","22.4959876200125"
"245","ENSG00000154146","ENSG00000169704","17.1483466591253"
"246","ENSG00000154146","ENSG00000166091","14.9637490136964"
"247","ENSG00000154146","ENSG00000111644","12.8022079862138"
"248","ENSG00000156587","ENSG00000111335","40.6763785399108"
"249","ENSG00000156587","ENSG00000133106","5.1544354099425"
"250","ENSG00000156738","ENSG00000165209","28.9358521355228"
"251","ENSG00000157601","ENSG00000183486","128.466932656064"
"252","ENSG00000157601","ENSG00000068079","8.78579859986608"
"253","ENSG00000157601","ENSG00000126709","8.58344964892521"
"254","ENSG00000158578","ENSG00000082146","5.95156908734991"
"255","ENSG00000158578","ENSG00000013306","1.26491163818485"
"256","ENSG00000159958","ENSG00000136573","11.500531696335"
"257","ENSG00000160932","ENSG00000137959","35.4319568991891"
"258","ENSG00000160932","ENSG00000126709","8.80495999497546"
"259","ENSG00000160932","ENSG00000068079","1.07476064989485"
"260","ENSG00000161048","ENSG00000122435","20.1978799851351"
"261","ENSG00000161911","ENSG00000111644","217.985189032909"
"262","ENSG00000161911","ENSG00000259207","63.8641246700336"
"263","ENSG00000161911","ENSG00000169704","53.3817810493825"
"264","ENSG00000161911","ENSG00000149564","39.5022945111478"
"265","ENSG00000161911","ENSG00000166091","23.5214411045302"
"266","ENSG00000162654","ENSG00000115415","15.1853117966063"
"267","ENSG00000162654","ENSG00000117228","6.63671224082029"
"268","ENSG00000162894","ENSG00000126353","13.6792321208637"
"269","ENSG00000163104","ENSG00000047932","4.39691642786298"
"270","ENSG00000163534","ENSG00000153064","33.3634958922372"
"271","ENSG00000163694","ENSG00000133961","4.58678055251055"
"272","ENSG00000163714","ENSG00000122482","9.00421684708203"
"273","ENSG00000163840","ENSG00000115415","14.2748167280387"
"274","ENSG00000163840","ENSG00000138496","4.41471325483879"
"275","ENSG00000164330","ENSG00000116191","81.4128468323656"
"276","ENSG00000164330","ENSG00000165209","22.2574945499051"
"277","ENSG00000165209","ENSG00000156738","28.9358521355228"
"278","ENSG00000165209","ENSG00000164330","22.2574945499051"
"279","ENSG00000165209","ENSG00000005471","1.6184831313467"
"280","ENSG00000166002","ENSG00000184060","7.46558091783971"
"281","ENSG00000166091","ENSG00000161911","23.5214411045302"
"282","ENSG00000166091","ENSG00000149564","19.8179166523589"
"283","ENSG00000166091","ENSG00000154146","14.9637490136964"
"284","ENSG00000166091","ENSG00000005961","11.7238252027359"
"285","ENSG00000166091","ENSG00000198478","6.64551461023076"
"286","ENSG00000166947","ENSG00000143416","7.09595783828597"
"287","ENSG00000167106","ENSG00000126353","4.34429368437566"
"288","ENSG00000167671","ENSG00000143774","21.9579843327987"
"289","ENSG00000167671","ENSG00000082146","10.087957892885"
"290","ENSG00000167671","ENSG00000063854","8.35173178036811"
"291","ENSG00000167671","ENSG00000013306","2.91087585872157"
"292","ENSG00000167703","ENSG00000198053","7.39315000019487"
"293","ENSG00000169679","ENSG00000126787","1.63368070025971"
"294","ENSG00000169704","ENSG00000161911","53.3817810493825"
"295","ENSG00000169704","ENSG00000154146","17.1483466591253"
"296","ENSG00000169704","ENSG00000111644","3.59030501228437"
"297","ENSG00000171049","ENSG00000103569","21.8652095364059"
"298","ENSG00000171223","ENSG00000087074","17.8351198431775"
"299","ENSG00000171223","ENSG00000144655","10.5237613117922"
"300","ENSG00000171611","ENSG00000111644","6.41065396990922"
"301","ENSG00000173210","ENSG00000144677","23.6990475250177"
"302","ENSG00000173210","ENSG00000005961","19.2724780745144"
"303","ENSG00000177324","ENSG00000198478","9.04313137287655"
"304","ENSG00000177409","ENSG00000111335","23.8822482525317"
"305","ENSG00000177409","ENSG00000132530","10.989394133366"
"306","ENSG00000177409","ENSG00000205413","7.03102450308928"
"307","ENSG00000177455","ENSG00000083454","32.4112384385272"
"308","ENSG00000177455","ENSG00000137101","24.0195497731501"
"309","ENSG00000177455","ENSG00000269404","18.191191184166"
"310","ENSG00000177455","ENSG00000136573","11.7592881614919"
"311","ENSG00000179144","ENSG00000133561","42.0744837808554"
"312","ENSG00000179144","ENSG00000213203","21.1757413456646"
"313","ENSG00000179921","ENSG00000184060","12.2378233551965"
"314","ENSG00000180354","ENSG00000144677","31.7557065399097"
"315","ENSG00000180354","ENSG00000198478","9.85715425966457"
"316","ENSG00000180739","ENSG00000137441","12.9736949160535"
"317","ENSG00000182173","ENSG00000073350","15.5992859613478"
"318","ENSG00000183486","ENSG00000157601","128.466932656064"
"319","ENSG00000183878","ENSG00000114374","374.158476209711"
"320","ENSG00000183878","ENSG00000129824","240.525625882006"
"321","ENSG00000183878","ENSG00000067048","194.934744340253"
"322","ENSG00000183878","ENSG00000067646","184.769320508012"
"323","ENSG00000183878","ENSG00000198692","73.3108423110619"
"324","ENSG00000184060","ENSG00000179921","12.2378233551965"
"325","ENSG00000184060","ENSG00000166002","7.46558091783971"
"326","ENSG00000185745","ENSG00000135114","52.598183397029"
"327","ENSG00000185745","ENSG00000119922","30.4321590140733"
"328","ENSG00000185745","ENSG00000137959","15.8909107898578"
"329","ENSG00000185745","ENSG00000137628","9.55659192317329"
"330","ENSG00000185745","ENSG00000138496","3.26965225428701"
"331","ENSG00000186265","ENSG00000035720","22.040179614082"
"332","ENSG00000186854","ENSG00000126353","24.5937132997752"
"333","ENSG00000187608","ENSG00000126709","23.0315214097553"
"334","ENSG00000187608","ENSG00000137959","9.0179857579293"
"335","ENSG00000187608","ENSG00000137965","6.33067347668943"
"336","ENSG00000187608","ENSG00000135114","4.01826893119674"
"337","ENSG00000187608","ENSG00000138646","2.83163608430132"
"338","ENSG00000187840","ENSG00000198951","42.109375623229"
"339","ENSG00000196116","ENSG00000115267","13.237183531577"
"340","ENSG00000196116","ENSG00000138496","5.88042111151044"
"341","ENSG00000198053","ENSG00000167703","7.39315000019487"
"342","ENSG00000198053","ENSG00000133961","5.30290080824856"
"343","ENSG00000198053","ENSG00000137462","1.45681033305017"
"344","ENSG00000198478","ENSG00000180354","9.85715425966457"
"345","ENSG00000198478","ENSG00000177324","9.04313137287655"
"346","ENSG00000198478","ENSG00000166091","6.64551461023076"
"347","ENSG00000198478","ENSG00000144677","5.86645813399694"
"348","ENSG00000198478","ENSG00000095303","4.30903012165078"
"349","ENSG00000198692","ENSG00000067646","244.427870938051"
"350","ENSG00000198692","ENSG00000067048","125.261273294311"
"351","ENSG00000198692","ENSG00000114374","82.7481054283673"
"352","ENSG00000198692","ENSG00000183878","73.3108423110619"
"353","ENSG00000198692","ENSG00000012817","12.2497238059196"
"354","ENSG00000198876","ENSG00000082146","34.7843015471962"
"355","ENSG00000198951","ENSG00000273749","55.1566245769679"
"356","ENSG00000198951","ENSG00000187840","42.109375623229"
"357","ENSG00000198951","ENSG00000123384","23.7422503414931"
"358","ENSG00000198951","ENSG00000014914","21.3354890266098"
"359","ENSG00000204577","ENSG00000235568","7.03466745211445"
"360","ENSG00000205413","ENSG00000177409","7.03102450308928"
"361","ENSG00000213203","ENSG00000179144","21.1757413456646"
"362","ENSG00000235568","ENSG00000204577","7.03466745211445"
"363","ENSG00000259207","ENSG00000161911","63.8641246700336"
"364","ENSG00000259207","ENSG00000166091","5.35105270627992"
"365","ENSG00000269404","ENSG00000137101","29.6378900702384"
"366","ENSG00000269404","ENSG00000177455","18.191191184166"
"367","ENSG00000269404","ENSG00000128218","1.81486584071684"
"368","ENSG00000273749","ENSG00000198951","55.1566245769679"
